ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
121660,Igor Leonidovich Trandenkov,M,29,191,80,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Pole Vault,Silver
127973,Erick Wainaina,M,22,175,58,Kenya,KEN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,Bronze
112403,"James Stephenson ""Steve"" Smith",M,23,185,70,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Athletics,High Jump Men,Bronze
128498,Wang Junxia,F,33,162,50,China,CHN,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Women's 5,000 metres",Gold
6417,Inha Alvidasivna Babakova (Butkus-),F,29,180,60,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Athletics,High Jump Women,Bronze
128620,Wang Yan,F,25,170,52,China,CHN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 10 kilometres Walk,Bronze
130862,Linetta A. Wilson,F,28,170,65,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
7088,Niki Bakogianni,F,28,170,52,Greece,GRE,1996 Summer,1996,Summer,Atlanta,Athletics,High Jump Women,Silver
132794,Valentina Mikhaylovna Yegorova (Vasilyeva-),F,32,155,50,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Marathon,Silver
133556,Fatima Yusuf-Olukoju,F,25,170,58,Nigeria,NGR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
134278,Jan elezn,M,30,185,86,Czech Republic,CZE,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Javelin Throw,Gold
63076,"Stefka Georgieva Kostadinova (-Petrova, -Popovasileva)",F,31,180,60,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Athletics,High Jump Women,Gold
411,Gezahgne Abera,M,22,166,58,Ethiopia,ETH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,Gold
2170,Hadi Soua'an Al-Somaily Jaadan,M,23,191,72,Saudi Arabia,KSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,Silver
39291,Haile Gebrselassie,M,27,165,56,Ethiopia,ETH,2000 Summer,2000,Summer,Sydney,Athletics,10000M Men,Gold
3055,Glory Alozie Oluchi,F,22,155,51,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,100M Women Hurdles,Silver
3793,Andrea Arlene Anderson (-Bolder),F,22,164,61,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
4179,Vladimir Vasilyevich Andreyev,M,34,170,58,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,Bronze
5702,Igor Vyacheslavovich Astapkovich,M,37,192,120,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Hammer Throw,Bronze
6164,Nduka Awazie,M,19,172,74,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
6272,Sanjay Claude Ayre,M,20,188,84,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
6594,"Stephen James ""Steve"" Backley",M,31,195,102,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Javelin Throw,Silver
6642,Sunday Bada,M,31,188,79,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
9259,Violeta Beclea-Szekely,F,35,169,52,Romania,ROU,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 1,500 metres",Silver
79272,Assefa Mezgebu,M,22,175,55,Ethiopia,ETH,2000 Summer,2000,Summer,Sydney,Athletics,10000M Men,Bronze
11335,Nezha Bidouane,F,30,174,65,Morocco,MAR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres Hurdles,Bronze
12023,Michael Blackwood,M,21,190,79,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
12884,Wilson Boit Kipketer,M,26,167,52,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
119268,Paul Kibii Tergat,M,31,182,62,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,10000M Men,Silver
12946,Ato Jabari Boldon,M,26,176,75,Trinidad and Tobago,TTO,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,Bronze
15309,"Kenneth L. ""Kenny"" Brokenburr",M,31,179,77,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
15488,"Christopher Deon ""Chris"" Brown",M,21,178,75,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
16556,Michelle Burgher,F,23,170,62,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
17697,Darren Andrew Campbell,M,27,183,83,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,Silver
17755,Veronica Angella Campbell-Brown,F,18,168,58,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
19457,Jos ngel Csar Delgado,M,22,178,75,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
20405,Joyce Chepchumba Koech,F,29,160,52,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,Bronze
21406,Clement Chukwu,M,27,190,82,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
21890,Eldece Clarke-Lewis,F,35,165,58,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
22303,LaTasha Lavon Colander-Richardson (-Clark),F,24,168,52,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
23735,Mark James Crear,M,31,186,79,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,Bronze
24684,Andr Domingos da Silva,M,27,187,78,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
24689,Claudinei Quirino da Silva,M,29,186,88,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
25735,Pauline Elaine Davis-Thompson,F,34,167,57,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,Gold
25735,Pauline Elaine Davis-Thompson,F,34,167,57,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
26375,Vicente Lenlson de Lima,M,23,166,66,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
29875,"Stacy Rene Dragila (Mikaelsen-, -Waltz)",F,29,172,62,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Pole Vault,Gold
29958,Heike Gabriela Drechsler (Daute-),F,35,181,68,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Long Jump,Gold
30123,"Jonathan A. ""Jon"" Drummond",M,32,175,75,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
31487,Jonathan David Edwards,M,34,182,73,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Triple Jump,Gold
31508,Torri Mechelle Edwards,F,23,163,57,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
31890,Hicham El Guerrouj,M,25,176,58,Morocco,MAR,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 1,500 metres",Silver
33606,Ali Ezzine,M,22,175,57,Morocco,MAR,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
33690,Aigars Fadejevs,M,24,175,69,Latvia,LAT,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,Silver
34710,"Deborah ""Debbie"" Ferguson-McKenzie",F,24,168,63,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
35951,Vala R. Flosadttir,F,22,183,72,Iceland,ISL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Pole Vault,Bronze
36909,Merlene Frazer,F,26,174,62,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
36975,"Catherine Astrid Salome ""Cathy"" Freeman",F,27,164,56,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,Gold
37745,Savatheda Fynes,F,25,165,64,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
37859,Fidelis Gadzama,M,20,178,77,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
37934,Chryste Dionne Gaines,F,29,170,57,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
38508,Anier Octavio Garca Ortz,M,24,189,79,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,Gold
38583,Ivn Garca Snchez,M,28,182,75,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
38712,Yoel Garca Luis,M,26,181,83,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Triple Jump,Silver
100390,Maria Fernanda Moreira Ribeiro,F,31,161,48,Portugal,POR,2000 Summer,2000,Summer,Sydney,Athletics,10000M Women,Bronze
40969,John Carl Godina,M,28,193,129,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Shot Put,Bronze
41385,Svetlana Valentinovna Goncharenko (Doronina-),F,29,173,63,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
122584,Derartu Tulu,F,28,160,45,Ethiopia,ETH,2000 Summer,2000,Summer,Sydney,Athletics,10000M Women,Gold
42280,Lorraine Graham (-Fenton),F,27,174,59,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,Silver
42280,Lorraine Graham (-Fenton),F,27,174,59,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
128367,"Getenesh ""Gete"" Wami Degife",F,25,152,42,Ethiopia,ETH,2000 Summer,2000,Summer,Sydney,Athletics,10000M Women,Silver
42669,Maurice Greene,M,26,176,80,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
42913,Tatiana Grigorieva,F,24,180,64,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Pole Vault,Silver
12946,Ato Jabari Boldon,M,26,176,75,Trinidad and Tobago,TTO,2000 Summer,2000,Summer,Sydney,Athletics,100M Men,Silver
46056,Arsi Ilari Harju,M,26,183,110,Finland,FIN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Shot Put,Gold
46193,Alvin Leonardo Harrison,M,26,188,80,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,Silver
46638,"Gregory ""Greg"" Haughton",M,26,185,79,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,Bronze
46638,"Gregory ""Greg"" Haughton",M,26,185,79,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
47532,Deon Marie Hemmings,F,31,176,63,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres Hurdles,Silver
47532,Deon Marie Hemmings,F,31,176,63,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
47641,Monique Hennagan,F,24,173,57,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
47838,Llewellyn George Herbert,M,23,184,85,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,Bronze
48060,No Hernndez Valentn,M,22,175,64,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,Silver
42669,Maurice Greene,M,26,176,80,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,100M Men,Gold
50298,Olena Ivanivna Hovorova,F,26,175,63,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Triple Jump,Bronze
50358,Charmaine L. Howell,F,25,168,59,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
50834,"Christopher Allen ""Chris"" Huffins",M,30,190,82,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,Bronze
51460,Nick E. Hysong,M,28,183,77,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Pole Vault,Gold
54081,Kameradin Susanthika Jayasinghe,F,24,168,62,Sri Lanka,SRI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,Silver
55420,Lawrence Clayton Johnson,M,26,185,86,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Pole Vault,Silver
55430,Michael Duane Johnson,M,33,183,77,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,Gold
55703,"Marion Lois Jones (-Hunter, -Montgomery, -Thompson)",F,24,178,68,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
57374,Denis Viktorovich Kapustin,M,29,190,84,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Triple Jump,Bronze
119943,Obadele Olutosin Thompson,M,24,182,78,Barbados,BAR,2000 Summer,2000,Summer,Sydney,Athletics,100M Men,Bronze
58758,"Konstantinos ""Kostas"" Kenteris",M,27,180,73,Greece,GRE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,Gold
67335,Tayna Lawrence,F,24,163,61,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,100M Women,Silver
90007,Merlene Joyce Ottey-Page,F,40,175,62,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,100M Women,Bronze
62932,Robert Marek Korzeniowski,M,32,168,60,Poland,POL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,Gold
62932,Robert Marek Korzeniowski,M,32,168,60,Poland,POL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,Gold
62972,Reuben Seroney Kosgei,M,21,170,55,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 3,000 metres Steeplechase",Gold
63214,Olga Ivanovna Kotlyarova,F,24,180,66,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
63221,Tatyana Vladimirovna Kotova,F,23,182,59,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Long Jump,Bronze
119503,Aikaterini Thanou,F,25,165,56,Greece,GRE,2000 Summer,2000,Summer,Sydney,Athletics,100M Women,Silver
64922,Astrid Kumbernuss,F,30,186,89,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Shot Put,Bronze
65345,Olga Sergeyevna Kuzenkova,F,29,176,75,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Hammer Throw,Silver
65854,Bernard Kipchirchir Lagat,M,25,173,58,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 1,500 metres",Bronze
65925,Brahim Lahlafi,M,32,172,62,Morocco,MAR,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 5,000 metres",Bronze
60594,Wilson Kosgei Kipketer,M,27,182,63,Denmark,DEN,2000 Summer,2000,Summer,Sydney,Athletics,800M Men,Silver
67335,Tayna Lawrence,F,24,163,61,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
67625,Tatyana Romanovna Lebedeva,F,24,170,61,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Triple Jump,Silver
69209,Brian M. Lewis,M,25,170,72,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
69221,Denise Lewis,F,28,176,68,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Heptathlon,Gold
73817,Sergey Aleksandrovich Makarov,M,27,192,100,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Javelin Throw,Bronze
74453,Mirela Maniani-Tzelili,F,23,165,64,Greece,GRE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Javelin Throw,Silver
75107,Tereza Moncheva Marinova,F,23,173,56,Bulgaria,BUL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Triple Jump,Gold
76929,Fiona Winsome Marcia May (-Iapichino),F,30,181,60,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Long Jump,Silver
77030,Freddy Santiago Mayola Fernndez,M,22,176,74,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
77452,Beverly McDonald (-Stewart),F,30,169,59,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,Bronze
77452,Beverly McDonald (-Stewart),F,30,169,59,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
77470,Michael L. McDonald,M,25,183,85,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
77519,Danny D. McFarlane,M,28,183,75,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
77638,Troy McIntosh,M,27,178,73,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
78687,Osleidys Menndez Sez,F,20,175,80,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Javelin Throw,Bronze
78805,Nouria Mrah-Benida,F,29,162,54,Algeria,ALG,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 1,500 metres",Gold
78966,Katharine Merry,F,25,173,62,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,Bronze
104345,Assa Djabir Sad-Guerni,M,23,187,70,Algeria,ALG,2000 Summer,2000,Summer,Sydney,Athletics,800M Men,Bronze
79800,Jearl Atawa Miles-Clark,F,34,170,60,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
81312,Avard Moncur,M,21,193,87,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
81550,"Timothy ""Tim"" Montgomery",M,25,178,73,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
81596,Jude Monye,M,26,188,79,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
82292,Melissa Renee Morrison (-Howard),F,29,164,56,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,100M Women Hurdles,Bronze
83258,Kirsten Mnchow (-Klose-),F,23,172,75,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Hammer Throw,Bronze
83313,"Timothy Alexander ""Tim"" Munnings",M,34,188,73,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
107733,Nils Schumann,M,22,192,80,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,800M Men,Gold
42247,"Stephanie ""Steffi"" Graf (-Zitny)",F,27,170,60,Austria,AUT,2000 Summer,2000,Summer,Sydney,Athletics,800M Women,Silver
84856,Nataliya Viktorovna Nazarova,F,21,168,57,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
85183,Adam McCright Nelson,M,25,183,120,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Shot Put,Silver
85673,Noah Kiprono Ngeny,M,21,182,68,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 1,500 metres",Gold
86823,Erki Nool,M,30,184,84,Estonia,EST,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,Gold
88745,"Carl Oliver, Jr.",M,31,178,80,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
89671,Sonia O'Sullivan,F,30,175,55,Ireland,IRL,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",Silver
49498,Kelly Holmes,F,30,163,55,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,800M Women,Bronze
90007,Merlene Joyce Ottey-Page,F,40,175,62,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
92710,Ivn Lzaro Pedroso Soler,M,27,176,66,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Long Jump,Gold
92823,Larisa Aleksandrovna Peleshenko (Agapova-),F,36,185,102,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Shot Put,Silver
93365,Luis Alberto Prez Rionda,M,31,172,72,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
93602,Nanceen Lavern Perry,F,23,176,68,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
95981,Catherine Pomales-Scott (Blackwood-),F,27,174,61,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
97072,Irina Anatolyevna Privalova (Sergeyeva-),F,31,174,64,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres Hurdles,Gold
97072,Irina Anatolyevna Privalova (Sergeyeva-),F,31,174,64,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
97147,Yelena Vladimirovna Prokhorova,F,22,171,60,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Heptathlon,Silver
97246,Yanina Dislavovna Provalinskaya-Karolchik,F,23,187,92,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Shot Put,Gold
100388,Edson Luciano Ribeiro,M,27,190,95,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
83769,Maria de Lurdes Mutola,F,27,165,63,Mozambique,MOZ,2000 Summer,2000,Summer,Sydney,Athletics,800M Women,Gold
100507,"Alexandra Angela ""Sandie"" Richards",F,31,175,67,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
100552,Passion J. Richardson,F,25,155,51,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
2469,Virgilijus Alekna,M,28,200,130,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Athletics,Discus Throw Men,Gold
64326,Frantz Kruger,M,25,203,130,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Athletics,Discus Throw Men,Bronze
104352,Ali Sadi-Sief,M,22,185,70,Algeria,ALG,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 5,000 metres",Silver
105188,Joel Snchez Guerrero,M,36,175,53,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,Bronze
106399,"Nataliya Vyacheslavovna ""Natasha"" Sazanovich",F,27,178,70,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Heptathlon,Bronze
100682,Lars Peter Riedel,M,33,199,110,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Discus Throw Men,Silver
108127,Roman ebrle,M,25,186,88,Czech Republic,CZE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,Silver
109425,Roman Anatoliyovych Shchurenko,M,23,188,82,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Long Jump,Bronze
109895,Olga Vasilyevna Shishigina (-Kutsakova),F,31,165,57,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Athletics,100M Women Hurdles,Gold
110790,Lidia Elena imon (Slvueanu-),F,27,160,43,Romania,ROU,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,Silver
111728,Kamila Skolimowska,F,17,180,112,Poland,POL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Hammer Throw,Gold
112873,"Elsa Katrine ""Trine"" Solberg-Hattestad",F,34,173,76,Norway,NOR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Javelin Throw,Gold
113354,Yuliya Vladimirovna Sotnikova,F,29,170,60,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
58488,Anastasia Kelesidou,F,27,192,92,Greece,GRE,2000 Summer,2000,Summer,Sydney,Athletics,Discus Throw Women,Silver
113459,Cludio Roberto de Sousa,M,26,168,72,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
132690,Irina Vasilyevna Yatchenko,F,34,186,105,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Athletics,Discus Throw Women,Bronze
116026,Chandra Lavon Sturrup,F,29,163,61,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
117321,Gabriela Szabo (-Gyngyssy),F,24,158,42,Romania,ROU,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 1,500 metres",Bronze
117321,Gabriela Szabo (-Gyngyssy),F,24,158,42,Romania,ROU,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",Gold
117930,Naoko Takahashi,F,28,161,52,Japan,JPN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,Gold
118596,Maksim Vladimirovich Tarasov,M,29,194,80,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Pole Vault,Bronze
118780,Jai Desmond Taurima,M,28,188,80,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Long Jump,Silver
